is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,meal_Undefined,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined
1,250,2015,September,37,9,2,5,2,0,0,PRT,TA/TO,0,1,0,A,A,0,240.0,0.0,0,123.0,0,0,Canceled,2015-09-07,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,99,2015,September,36,1,2,5,2,0,0,FRA,TA/TO,0,0,0,E,E,0,240.0,0.0,0,120.71,0,0,Check-Out,2015-09-08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,199,2015,August,35,28,4,7,2,0,0,GBR,TA/TO,0,0,0,E,E,0,115.0,0.0,0,87.75,0,1,Check-Out,2015-09-08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,242,2015,September,36,1,2,5,2,0,0,GBR,TA/TO,0,0,0,E,E,0,240.0,0.0,0,160.0,1,2,Check-Out,2015-09-08,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,242,2015,September,36,1,2,5,2,0,0,GBR,TA/TO,0,0,0,E,E,0,240.0,0.0,0,154.0,0,2,Check-Out,2015-09-08,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,225,2015,September,36,3,2,3,2,0,0,PRT,TA/TO,0,0,0,E,E,1,240.0,0.0,0,152.0,0,2,Check-Out,2015-09-08,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,240,2015,November,45,6,2,6,2,0,0,PRT,TA/TO,0,1,0,A,A,0,240.0,0.0,0,59.4,0,1,Canceled,2015-09-08,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,218,2015,September,36,1,2,5,2,0,0,PRT,TA/TO,0,0,0,A,A,0,6.0,0.0,0,58.95,0,1,Check-Out,2015-09-08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,202,2015,September,36,1,2,5,2,0,0,IRL,TA/TO,0,0,0,A,A,0,156.0,0.0,0,77.78,0,1,Check-Out,2015-09-08,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,205,2015,September,36,3,2,3,2,0,0,IRL,TA/TO,0,0,0,A,A,0,142.0,0.0,0,58.95,0,1,Check-Out,2015-09-08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,167,2015,September,36,1,2,5,2,0,0,PRT,Direct,0,0,0,A,A,0,0.0,0.0,0,73.8,0,0,Check-Out,2015-09-08,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,244,2015,September,36,2,2,5,2,0,0,IRL,TA/TO,0,0,0,A,A,0,96.0,0.0,0,57.0,0,0,Check-Out,2015-09-09,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,215,2015,August,36,31,3,6,2,0,0,GBR,TA/TO,0,0,0,D,D,0,156.0,0.0,0,67.58,0,1,Check-Out,2015-09-09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,78,2015,August,36,30,4,6,3,0,0,GBR,Direct,0,0,0,F,F,0,250.0,0.0,0,168.4,0,1,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,262,2017,July,27,2,2,2,3,0,0,GBR,Direct,1,0,1,E,E,0,250.0,0.0,0,139.35,0,1,Check-Out,2017-07-06,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,2015,September,37,7,1,1,2,0,0,PRT,Direct,0,0,0,A,C,0,0.0,0.0,0,131.0,1,0,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,208,2015,September,36,1,2,6,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,123.0,0,1,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,160,2017,July,28,9,4,5,2,0,0,PRT,TA/TO,1,0,1,A,A,0,240.0,0.0,0,146.67,1,1,Check-Out,2017-07-18,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,243,2015,September,36,2,2,5,2,0,0,DEU,TA/TO,0,0,0,A,A,0,69.0,0.0,0,77.78,0,0,Check-Out,2015-09-09,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,183,2015,September,36,1,2,6,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,123.0,0,1,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,66,2015,August,35,29,4,7,2,0,0,PRT,Direct,0,0,0,A,A,0,0.0,0.0,0,129.58,0,0,Check-Out,2015-09-09,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,244,2015,September,36,2,2,5,2,0,0,IRL,TA/TO,0,0,0,A,A,0,96.0,0.0,0,57.0,0,0,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,71,2015,September,36,2,2,5,2,2,0,PRT,TA/TO,0,0,0,H,H,0,240.0,0.0,0,163.0,1,0,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,47,2016,September,36,3,2,5,2,0,0,PRT,TA/TO,1,0,1,F,F,0,0.0,0.0,0,186.6,1,0,Check-Out,2016-09-10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,23,2017,June,24,15,0,3,2,0,0,PRT,TA/TO,1,0,2,D,D,0,0.0,0.0,0,162.0,1,1,Check-Out,2017-06-18,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,244,2015,September,36,2,2,5,1,0,0,IRL,TA/TO,0,0,0,A,A,0,96.0,0.0,0,0.0,0,0,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,14,2015,September,37,7,1,1,2,0,0,PRT,TA/TO,0,0,0,F,F,0,241.0,0.0,0,157.82,1,1,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,158,2015,September,37,8,0,1,2,0,0,DEU,TA/TO,0,0,0,A,A,1,251.0,0.0,0,68.5,0,0,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,29,2015,September,36,4,2,3,2,0,0,PRT,Direct,0,0,0,D,D,0,0.0,0.0,0,123.0,1,0,Check-Out,2015-09-09,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,52,2016,April,17,22,2,2,2,0,0,PRT,Direct,1,0,1,G,G,0,0.0,0.0,0,124.25,1,1,Check-Out,2016-04-26,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,206,2015,September,36,5,2,3,2,0,0,IRL,TA/TO,0,0,0,A,A,0,171.0,0.0,0,58.95,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,199,2015,September,37,6,2,2,2,0,0,CN,TA/TO,0,0,0,D,D,0,96.0,0.0,0,71.55,0,2,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,286,2015,August,36,31,3,7,2,0,0,GBR,TA/TO,0,0,0,A,A,0,40.0,0.0,0,55.68,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,266,2016,June,25,13,3,7,2,0,0,GBR,TA/TO,1,0,1,A,A,1,40.0,0.0,0,53.85,0,0,Check-Out,2016-06-23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,199,2015,September,37,6,2,2,2,0,0,CN,TA/TO,0,0,0,D,D,0,96.0,0.0,0,71.55,0,1,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,153,2015,September,36,3,2,5,2,0,0,GBR,TA/TO,0,0,0,D,E,0,243.0,0.0,0,77.58,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,15,2015,September,36,4,2,4,2,1,0,ESP,Direct,0,0,0,A,E,2,0.0,0.0,0,85.0,1,2,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,2015,September,37,9,0,1,1,0,0,PRT,Direct,0,0,0,A,A,0,0.0,195.0,0,134.0,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,2016,March,14,28,1,0,1,0,0,PRT,Direct,1,0,1,A,D,0,0.0,195.0,0,42.0,0,0,Check-Out,2016-03-29,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2016,April,17,18,1,0,1,0,0,PRT,Direct,1,0,2,A,D,0,0.0,195.0,0,42.0,0,0,Check-Out,2016-04-19,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,4,2016,November,48,23,0,1,1,0,0,PRT,Direct,1,0,3,A,D,0,0.0,195.0,0,35.0,0,0,Check-Out,2016-11-24,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,34,2015,August,35,27,4,10,2,0,0,BEL,Direct,0,0,0,D,D,1,0.0,0.0,0,150.86,0,2,Check-Out,2015-09-10,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,25,2015,September,37,7,1,2,2,0,0,ARG,TA/TO,0,0,0,A,C,0,142.0,0.0,0,104.8,0,1,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,89,2015,September,37,8,0,2,2,2,0,CN,TA/TO,0,0,0,G,G,1,240.0,0.0,0,137.0,0,1,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,89,2015,September,37,8,0,2,2,0,0,USA,TA/TO,0,0,0,D,E,0,240.0,0.0,0,97.0,0,1,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,242,2015,September,36,1,2,7,2,0,0,PRT,TA/TO,0,0,0,A,A,0,142.0,0.0,0,58.95,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,242,2015,September,36,1,2,7,2,0,0,IRL,TA/TO,0,0,0,A,A,0,142.0,0.0,0,58.95,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,2015,September,37,7,1,2,2,0,0,AUT,Direct,0,0,0,A,A,0,0.0,0.0,0,131.0,0,0,Check-Out,2015-09-10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,194,2015,September,36,1,2,8,2,0,0,IRL,TA/TO,0,0,0,D,D,0,142.0,0.0,0,71.55,0,0,Check-Out,2015-09-11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,216,2015,August,36,30,4,8,2,0,0,GBR,TA/TO,0,0,0,D,D,0,40.0,0.0,0,67.58,0,1,Check-Out,2015-09-11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,352,2015,August,36,31,3,8,2,0,0,GBR,TA/TO,0,0,0,D,D,1,40.0,0.0,0,67.58,0,0,Check-Out,2015-09-11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,48,2015,September,37,6,2,3,1,0,0,BRA,Direct,0,0,0,D,D,0,0.0,0.0,0,113.0,0,0,Check-Out,2015-09-11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,35,2015,September,37,7,1,3,2,0,0,PRT,TA/TO,0,0,0,E,E,0,240.0,0.0,0,198.0,0,3,Check-Out,2015-09-11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,27,2015,September,37,7,1,3,2,0,0,PRT,Direct,0,0,0,A,C,0,250.0,0.0,0,122.75,0,0,Check-Out,2015-09-11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,160,2015,September,37,7,1,3,2,0,0,PRT,TA/TO,0,0,0,D,D,0,240.0,0.0,0,106.5,1,1,Check-Out,2015-09-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,81,2015,September,37,6,2,3,3,0,0,IRL,Direct,0,0,0,E,E,0,0.0,0.0,0,153.0,0,2,Check-Out,2015-09-11,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,117,2015,September,37,7,1,3,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,122.0,0,3,Check-Out,2015-09-11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,37,2015,September,37,7,1,3,2,0,0,ESP,TA/TO,0,0,0,E,F,0,240.0,0.0,0,186.0,1,2,Check-Out,2015-09-11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,5,2015,September,37,7,1,3,2,1,0,PRT,Direct,0,0,0,A,C,1,250.0,0.0,0,167.75,0,1,Check-Out,2015-09-11,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,81,2015,September,37,6,2,3,3,0,0,IRL,Direct,0,0,0,E,E,1,0.0,0.0,0,153.0,0,2,Check-Out,2015-09-11,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,14,2015,September,37,7,1,3,2,2,0,IRL,TA/TO,0,0,0,H,H,0,240.0,0.0,0,171.25,1,1,Check-Out,2015-09-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,10,2016,January,4,21,1,3,2,0,0,IRL,TA/TO,1,0,1,A,G,0,8.0,0.0,0,59.1,1,1,Check-Out,2016-01-25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,218,2015,September,36,1,2,8,2,0,0,GBR,TA/TO,0,0,0,A,A,0,26.0,0.0,0,80.33,0,0,Check-Out,2015-09-11,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,48,2015,September,37,6,2,3,2,0,0,BRA,Direct,0,0,0,D,D,0,0.0,0.0,0,113.0,1,0,Check-Out,2015-09-11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,243,2015,September,36,4,2,5,2,1,0,PRT,TA/TO,0,0,0,A,C,0,156.0,0.0,0,132.19,0,1,Check-Out,2015-09-11,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,258,2015,September,38,17,0,2,2,0,0,PRT,TA/TO,0,1,0,A,A,0,245.0,0.0,0,87.0,0,0,Canceled,2015-09-11,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,221,2015,October,41,10,1,1,2,0,0,PRT,TA/TO,0,1,0,A,A,0,208.0,0.0,0,34.0,0,0,Canceled,2015-09-11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,246,2015,September,36,5,2,5,2,0,0,SWE,TA/TO,0,0,0,A,A,0,96.0,0.0,0,58.95,0,1,Check-Out,2015-09-12,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,239,2015,August,35,29,4,10,2,0,0,GBR,TA/TO,0,0,0,A,A,0,143.0,0.0,0,77.78,0,1,Check-Out,2015-09-12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,2015,September,37,6,2,4,1,0,0,GBR,Direct,0,0,0,A,A,2,0.0,0.0,0,146.0,0,0,Check-Out,2015-09-12,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,32,2015,September,37,6,2,4,2,0,0,IRL,TA/TO,0,0,0,A,A,0,241.0,0.0,0,100.87,0,1,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,2015,September,37,11,0,1,2,0,0,PRT,Direct,0,0,0,A,C,0,0.0,0.0,0,131.0,0,0,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,52,2015,September,37,6,2,4,2,0,0,ESP,TA/TO,0,0,0,E,F,1,149.0,0.0,0,97.5,0,0,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,32,2015,September,37,7,1,4,2,0,0,PRT,TA/TO,0,0,0,E,E,1,240.0,0.0,0,179.4,0,2,Check-Out,2015-09-12,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,4,2015,September,37,7,1,4,2,0,1,PRT,Direct,0,0,0,A,A,2,0.0,0.0,0,189.0,0,1,Check-Out,2015-09-12,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,5,2015,September,37,7,1,4,2,0,0,ESP,TA/TO,0,0,0,A,A,0,240.0,0.0,0,161.0,0,0,Check-Out,2015-09-12,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,31,2015,September,36,5,2,5,2,0,1,Unknown,Direct,0,0,0,D,D,0,0.0,0.0,0,129.5,1,3,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,32,2015,September,37,9,0,3,2,0,0,ESP,TA/TO,0,0,0,A,A,0,240.0,0.0,0,120.0,1,0,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,94,2015,September,37,10,0,2,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,90.0,0,0,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,52,2015,September,37,8,0,4,2,0,0,PRT,TA/TO,0,0,0,D,D,0,8.0,0.0,0,79.5,0,1,Check-Out,2015-09-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,37,2015,September,37,9,0,3,2,0,0,ESP,TA/TO,0,0,0,E,E,0,8.0,0.0,0,97.5,0,0,Check-Out,2015-09-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,194,2015,September,37,7,1,4,2,0,0,ESP,Direct,0,0,0,E,F,1,0.0,0.0,0,96.3,0,2,Check-Out,2015-09-12,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,287,2015,September,36,1,2,9,1,0,0,IRL,TA/TO,0,0,0,A,A,0,240.0,0.0,0,123.0,0,0,Check-Out,2015-09-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,31,2015,September,37,6,2,4,2,0,0,ESP,TA/TO,0,0,0,A,A,0,240.0,0.0,0,155.5,0,2,Check-Out,2015-09-12,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,205,2015,September,36,3,2,8,2,0,0,DEU,TA/TO,0,0,0,A,A,0,171.0,0.0,0,82.35,0,0,Check-Out,2015-09-13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,178,2015,September,37,12,0,1,1,0,0,SWE,TA/TO,0,0,0,A,D,0,251.0,0.0,0,54.9,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,178,2015,September,37,12,0,1,1,0,0,SWE,TA/TO,0,0,0,A,F,0,251.0,0.0,0,54.9,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,178,2015,September,37,12,0,1,2,0,0,SWE,TA/TO,0,0,0,A,A,0,251.0,0.0,0,61.65,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,178,2015,September,37,12,0,1,2,0,0,SWE,TA/TO,0,0,0,A,C,0,251.0,0.0,0,61.65,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,2,2015,September,37,10,0,3,2,0,0,PRT,Direct,0,0,0,A,C,0,0.0,0.0,0,131.0,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,51,2015,August,36,31,3,10,2,0,0,PRT,Direct,0,0,0,F,F,0,250.0,0.0,0,135.31,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,178,2015,September,37,12,0,1,1,0,0,SWE,TA/TO,0,0,0,A,D,1,251.0,0.0,0,54.9,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,36,2015,September,37,10,0,3,2,0,0,ESP,TA/TO,0,0,0,A,C,0,240.0,0.0,0,120.0,1,1,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,69,2015,September,37,10,0,3,2,0,0,ESP,TA/TO,0,0,0,E,E,0,8.0,0.0,0,97.5,1,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,81,2015,September,37,6,2,5,3,0,0,PRT,TA/TO,0,0,0,D,D,0,142.0,0.0,0,129.4,0,1,Check-Out,2015-09-13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,178,2015,September,37,12,0,1,2,0,0,SWE,TA/TO,0,0,0,A,F,0,251.0,0.0,0,61.65,0,0,Check-Out,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,117,2015,September,37,6,2,5,2,0,0,PRT,TA/TO,0,0,0,A,A,0,152.0,0.0,0,91.5,0,0,Check-Out,2015-09-13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,259,2015,September,38,18,2,5,2,0,1,PRT,TA/TO,0,1,0,A,A,0,240.0,0.0,0,83.0,0,1,Canceled,2015-09-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,53,2015,September,37,8,1,5,2,0,0,FRA,Direct,0,0,0,E,E,1,250.0,0.0,0,123.0,0,1,Check-Out,2015-09-14,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,246,2015,September,37,7,2,5,2,0,0,GBR,TA/TO,0,0,0,A,A,0,147.0,0.0,0,60.51,0,0,Check-Out,2015-09-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1,2015,September,37,11,1,2,2,0,0,GBR,TA/TO,0,0,0,A,D,0,241.0,0.0,0,92.4,0,0,Check-Out,2015-09-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,167,2015,September,37,7,2,5,2,0,0,NLD,TA/TO,0,0,0,E,E,0,71.0,0.0,0,111.15,0,0,Check-Out,2015-09-14,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,65,2015,September,37,7,2,5,2,0,0,ESP,TA/TO,0,0,0,E,E,0,240.0,0.0,0,186.0,1,2,Check-Out,2015-09-14,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,113,2015,September,37,10,1,3,2,0,0,PRT,TA/TO,0,0,0,F,G,0,241.0,0.0,0,94.37,0,2,Check-Out,2015-09-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
